0 1 2 3 4 5
218 2128 2640 3471 3482 3875
219 2115 2638 3465 3481 3887
220 2127 2637 3466 3475 3885
221 2122 2633 3468 3488 3876
222 2124 2627 3470 3486 3882
223 2123 2635 3464 3483 3877
224 2126 2634 3473 3476 3889
225 2116 2641 3467 3485 3884
226 2129 2628 3469 3484 3888
227 2117 2636 3472 3489 3886
228 2121 2639 3462 3477 3881
198 1874 2646 2691 3447 3847
197 1878 2642 2690 3446 3846
199 1877 2656 2701 3455 3856
200 1879 2647 2703 3457 3842
201 1883 2651 2692 3442 3850
202 1888 2643 2697 3449 3852
203 1875 2654 2695 3456 3848
204 1889 2657 2705 3443 3857
205 1884 2649 2699 3448 3843
206 1880 2644 2694 3451 3854
207 1876 2650 2704 3452 3851
208 1887 2652 2693 3454 3844
209 1885 2648 2698 3444 3855
210 1886 2645 2702 3453 3849
211 1881 2653 2700 3445 3853
212 1882 2655 2696 3450 3845
182 1134 1719 2548 3351 3736
180 1138 1714 2546 3350 3734
181 1139 1718 2547 3346 3735
178 1137 1725 2554 3360 3739
179 1146 1720 2551 3354 3730
183 1144 1726 2553 3353 3731
184 1147 1715 2561 3357 3737
185 1148 1724 2549 3347 3742
186 1145 1722 2556 3348 3738
187 1142 1716 2555 3355 3740
188 1149 1729 2558 3359 3732
189 1135 1728 2550 3356 3745
190 1143 1717 2552 3361 3744
191 1140 1723 2557 3358 3733
192 1136 1721 2559 3352 3741
177 1141 1727 2560 3349 3743
185 1220 1682 2052 2599 3783
183 1218 1686 2050 2594 3782
184 1219 1687 2051 2598 3778
178 1217 1697 2053 2601 3787
179 1225 1689 2061 2595 3784
180 1226 1693 2057 2600 3779
181 1221 1683 2060 2604 3786
182 1214 1691 2065 2605 3789
186 1224 1684 2055 2609 3791
187 1223 1696 2063 2607 3780
188 1228 1692 2064 2596 3788
189 1215 1688 2056 2603 3785
190 1229 1690 2054 2602 3781
191 1222 1695 2058 2597 3790
192 1216 1694 2062 2608 3793
177 1227 1685 2059 2606 3792
189 1310 1413 2376 2616 3720
186 1314 1410 2370 2614 3718
187 1315 1411 2374 2610 3719
188 1316 1412 2375 2615 3714
178 1313 1419 2384 2617 3724
179 1323 1414 2377 2619 3715
180 1317 1415 2385 2611 3729
181 1321 1416 2371 2621 3721
182 1311 1423 2381 2618 3722
183 1320 1422 2383 2623 3716
184 1324 1417 2378 2612 3723
185 1318 1424 2372 2620 3726
190 1322 1421 2382 2613 3725
191 1319 1418 2380 2625 3717
192 1312 1425 2379 2622 3727
177 1325 1420 2373 2624 3728
262 1278 2067 2086 3367 3383
261 1282 2066 2082 3366 3382
263 1291 2071 2093 3365 3385
264 1293 2079 2096 3368 3378
265 1279 2070 2091 3375 3392
266 1286 2078 2083 3372 3390
267 1285 2077 2094 3376 3379
268 1280 2072 2095 3373 3388
269 1288 2081 2087 3362 3393
270 1284 2069 2097 3363 3389
271 1290 2080 2084 3377 3386
272 1281 2076 2089 3369 3384
273 1287 2074 2090 3371 3380
274 1292 2075 2092 3364 3387
275 1289 2068 2088 3374 3381
276 1283 2073 2085 3370 3391
266 1169 1746 2584 3240 3400
263 1166 1750 2578 3238 3398
264 1167 1751 2582 3234 3399
265 1168 1752 2583 3239 3394
262 1170 1754 2589 3242 3397
267 1173 1756 2588 3235 3406
268 1177 1761 2591 3245 3395
269 1180 1759 2579 3243 3401
270 1174 1755 2580 3244 3409
271 1178 1747 2585 3241 3407
272 1179 1757 2586 3247 3396
273 1171 1758 2593 3236 3404
274 1172 1760 2581 3249 3408
275 1176 1753 2587 3237 3403
276 1181 1748 2590 3246 3405
261 1175 1749 2592 3248 3402
269 1246 1396 1671 3256 3287
267 1250 1394 1666 3254 3286
268 1251 1395 1670 3255 3282
262 1258 1405 1674 3261 3285
263 1247 1402 1678 3259 3295
264 1255 1403 1667 3262 3297
265 1254 1407 1680 3258 3283
266 1260 1397 1675 3250 3292
270 1248 1406 1681 3265 3291
271 1257 1408 1677 3251 3296
272 1261 1400 1672 3263 3284
273 1253 1398 1668 3260 3288
274 1249 1409 1676 3264 3289
275 1259 1399 1669 3257 3293
276 1252 1404 1673 3252 3294
261 1256 1401 1679 3253 3290
250 1235 2419 3271 3298 3686
249 1234 2418 3270 3302 3682
246 1233 2432 3279 3310 3697
247 1241 2430 3275 3299 3687
248 1243 2426 3266 3306 3691
251 1230 2421 3274 3308 3692
252 1239 2429 3267 3313 3695
253 1231 2424 3273 3311 3688
254 1242 2431 3268 3303 3693
255 1245 2422 3277 3300 3696
256 1236 2427 3281 3307 3683
257 1244 2433 3276 3312 3684
258 1237 2420 3269 3309 3689
259 1232 2428 3278 3304 3690
260 1240 2425 3280 3301 3694
245 1238 2423 3272 3305 3685
252 1294 2390 2403 3319 3703
251 1298 2386 2402 3318 3702
246 1305 2389 2416 3329 3708
247 1309 2395 2408 3314 3705
248 1295 2393 2410 3321 3710
249 1302 2396 2411 3327 3698
250 1299 2401 2417 3315 3711
253 1304 2387 2407 3323 3709
254 1296 2399 2405 3328 3704
255 1307 2397 2412 3316 3713
256 1308 2391 2414 3325 3699
257 1306 2400 2409 3320 3700
258 1297 2394 2415 3324 3712
259 1301 2388 2413 3326 3706
260 1303 2392 2404 3317 3707
245 1300 2398 2406 3322 3701
235 1153 1762 2568 3208 3816
232 1150 1766 2562 3206 3814
233 1151 1767 2566 3202 3815
234 1152 1768 2567 3207 3810
230 1155 1770 2565 3214 3822
231 1159 1774 2573 3212 3811
236 1163 1777 2563 3211 3824
237 1160 1773 2571 3213 3812
238 1154 1775 2577 3203 3819
239 1157 1772 2564 3217 3818
240 1161 1776 2572 3204 3821
241 1156 1763 2570 3210 3817
242 1164 1769 2575 3209 3813
243 1158 1771 2569 3205 3825
244 1165 1764 2574 3215 3820
229 1162 1765 2576 3216 3823
238 1262 1380 1703 2103 3672
236 1266 1378 1698 2102 3670
237 1267 1379 1702 2098 3671
230 1272 1390 1701 2105 3680
231 1275 1383 1712 2099 3677
232 1268 1386 1699 2110 3678
233 1263 1385 1710 2111 3681
234 1277 1391 1704 2100 3674
235 1271 1381 1711 2107 3666
239 1274 1382 1700 2112 3675
240 1264 1393 1707 2108 3676
241 1269 1384 1705 2106 3667
242 1270 1387 1708 2101 3679
243 1265 1389 1713 2104 3673
244 1273 1392 1709 2109 3668
229 1276 1388 1706 2113 3669
218 1203 2034 3219 3335 3798
217 1202 2038 3218 3334 3794
214 1205 2049 3231 3333 3801
215 1209 2035 3227 3338 3807
216 1198 2042 3223 3345 3802
219 1199 2046 3229 3336 3799
220 1210 2040 3222 3330 3805
221 1206 2036 3232 3344 3804
222 1204 2044 3226 3341 3795
223 1213 2037 3220 3340 3800
224 1208 2043 3228 3331 3809
225 1200 2048 3225 3343 3806
226 1207 2047 3221 3337 3796
227 1201 2041 3233 3339 3808
228 1212 2045 3224 3332 3803
213 1211 2039 3230 3342 3797
202 1185 1730 1864 2360 3752
199 1182 1734 1858 2358 3750
200 1183 1735 1862 2354 3751
201 1184 1736 1863 2359 3746
198 1194 1737 1861 2362 3754
203 1186 1743 1859 2369 3761
204 1192 1745 1872 2365 3747
205 1190 1738 1865 2355 3758
206 1197 1731 1871 2364 3755
207 1196 1740 1860 2367 3757
208 1187 1744 1866 2356 3753
209 1189 1742 1869 2363 3748
210 1188 1732 1873 2361 3756
211 1195 1739 1868 2368 3749
212 1193 1741 1870 2357 3759
197 1191 1733 1867 2366 3760
273 1070 2344 3112 3141 3160
270 1074 2338 3110 3138 3158
271 1075 2342 3106 3139 3159
272 1076 2343 3111 3140 3154
262 1080 2350 3113 3149 3157
263 1081 2339 3118 3153 3164
264 1071 2349 3121 3146 3166
265 1077 2352 3117 3143 3155
266 1084 2346 3107 3152 3161
267 1072 2345 3115 3144 3163
268 1085 2348 3120 3145 3156
269 1082 2340 3116 3151 3168
274 1078 2341 3114 3148 3162
275 1073 2351 3119 3150 3169
276 1079 2347 3108 3142 3167
261 1083 2353 3109 3147 3165
256 1102 1624 1640 2309 3640
253 1106 1618 1638 2306 3638
254 1107 1622 1634 2307 3639
255 1108 1623 1639 2308 3634
246 1116 1621 1642 2312 3646
247 1110 1629 1643 2310 3635
248 1112 1632 1635 2321 3641
249 1103 1633 1645 2314 3644
250 1113 1625 1641 2320 3636
251 1109 1619 1647 2318 3645
252 1114 1630 1636 2313 3648
257 1104 1631 1646 2319 3647
258 1117 1626 1637 2311 3643
259 1115 1620 1644 2317 3642
260 1111 1628 1648 2315 3637
245 1105 1627 1649 2316 3649
242 1118 2296 3125 3176 3624
239 1122 2290 3122 3174 3622
240 1123 2294 3123 3170 3623
241 1124 2295 3124 3175 3618
230 1130 2293 3126 3182 3632
231 1119 2297 3134 3178 3626
232 1126 2291 3136 3180 3625
233 1131 2298 3131 3171 3630
234 1120 2304 3133 3185 3631
235 1128 2302 3129 3177 3619
236 1127 2292 3132 3183 3628
237 1121 2299 3127 3179 3629
238 1132 2301 3135 3172 3633
243 1125 2303 3128 3173 3627
244 1129 2300 3137 3184 3620
229 1133 2305 3130 3181 3621
222 1089 1650 2328 3192 3656
219 1086 1654 2322 3190 3654
220 1087 1655 2326 3186 3655
221 1088 1656 2327 3191 3650
214 1091 1658 2331 3189 3660
215 1093 1662 2337 3197 3651
216 1100 1664 2323 3193 3662
217 1092 1651 2336 3194 3658
218 1101 1657 2333 3201 3652
223 1096 1660 2329 3195 3653
224 1094 1665 2334 3187 3659
225 1090 1663 2324 3199 3664
226 1095 1652 2330 3200 3661
227 1097 1659 2325 3198 3657
228 1099 1661 2335 3188 3663
213 1098 1653 2332 3196 3665
276 1022 1464 1591 2279 2532
274 1026 1462 1586 2278 2530
275 1027 1463 1590 2274 2531
262 1033 1461 1598 2288 2536
263 1031 1467 1587 2280 2539
264 1034 1469 1592 2275 2544
265 1035 1458 1601 2283 2543
266 1023 1465 1600 2286 2534
267 1036 1466 1596 2276 2537
268 1029 1459 1593 2281 2533
269 1032 1472 1588 2285 2540
270 1037 1470 1589 2289 2535
271 1024 1473 1594 2284 2538
272 1030 1460 1595 2287 2545
273 1028 1468 1599 2277 2541
261 1025 1471 1597 2282 2542
244 1054 2263 3059 3094 3559
243 1058 2262 3058 3090 3558
230 1063 2266 3069 3104 3557
231 1069 2258 3071 3101 3565
232 1065 2267 3060 3102 3554
233 1068 2271 3067 3091 3567
234 1059 2259 3065 3105 3560
235 1055 2265 3073 3099 3562
236 1060 2273 3070 3096 3555
237 1062 2260 3061 3098 3568
238 1064 2264 3066 3092 3566
239 1067 2270 3064 3100 3556
240 1061 2269 3072 3093 3561
241 1056 2272 3062 3103 3564
242 1066 2261 3068 3097 3563
229 1057 2268 3063 3095 3569
225 1012 1364 1602 1991 3575
223 1010 1362 1606 1986 3574
224 1011 1363 1607 1990 3570
214 1021 1372 1610 2001 3573
215 1013 1375 1614 1987 3577
216 1019 1365 1603 1993 3579
217 1006 1377 1609 1994 3585
218 1020 1371 1611 1988 3581
219 1014 1370 1604 1996 3584
220 1018 1376 1616 1998 3571
221 1017 1367 1608 1989 3580
222 1007 1366 1613 2000 3576
226 1008 1373 1615 1997 3578
227 1016 1374 1605 1999 3583
228 1015 1368 1612 1992 3572
213 1009 1369 1617 1995 3582
206 1038 1848 2021 3080 3608
203 1042 1842 2018 3078 3606
204 1043 1846 2019 3074 3607
205 1044 1847 2020 3079 3602
198 1052 1845 2028 3084 3613
199 1046 1843 2033 3089 3616
200 1048 1856 2026 3085 3603
201 1050 1849 2023 3075 3614
202 1039 1852 2029 3086 3610
207 1047 1844 2024 3087 3612
208 1045 1851 2030 3081 3604
209 1053 1857 2032 3076 3609
210 1040 1850 2031 3083 3611
211 1049 1854 2027 3077 3615
212 1051 1853 2025 3088 3605
197 1041 1855 2022 3082 3617
196 993 2002 3032 3048 3592
193 990 2006 3026 3046 3590
194 991 2007 3030 3042 3591
195 992 2008 3031 3047 3586
194 999 2017 3029 3052 3593
194 1003 2012 3027 3055 3601
194 1004 2016 3039 3043 3599
195 996 2003 3033 3053 3598
195 997 2013 3040 3054 3587
195 998 2004 3038 3056 3596
196 1000 2005 3035 3051 3600
196 1002 2015 3034 3049 3588
196 1005 2010 3037 3057 3589
193 994 2009 3028 3050 3597
193 995 2014 3036 3044 3594
193 1001 2011 3041 3045 3595
192 842 1975 2247 2980 3016
190 846 1970 2246 2978 3014
191 847 1974 2242 2979 3015
178 845 1980 2252 2987 3020
179 849 1976 2243 2983 3019
180 851 1971 2254 2988 3017
181 855 1977 2253 2992 3010
182 843 1984 2257 2984 3022
183 853 1982 2244 2993 3024
184 856 1972 2248 2981 3021
185 850 1979 2256 2990 3011
186 854 1981 2255 2982 3012
187 848 1973 2251 2985 3023
188 857 1985 2245 2989 3025
189 844 1978 2249 2991 3018
177 852 1983 2250 2986 3013
260 890 1576 2216 2229 2968
257 894 1570 2214 2226 2966
258 895 1574 2210 2227 2967
259 896 1575 2215 2228 2962
246 905 1577 2217 2240 2965
247 891 1585 2224 2230 2977
248 899 1581 2211 2234 2975
249 900 1571 2218 2233 2971
250 892 1579 2222 2237 2974
251 897 1582 2223 2232 2963
252 903 1584 2212 2239 2969
253 901 1580 2225 2238 2964
254 902 1578 2213 2231 2973
255 893 1583 2219 2241 2970
256 904 1572 2221 2235 2976
245 898 1573 2220 2236 2972
228 874 1448 1940 1959 2999
226 878 1446 1938 1954 2998
227 879 1447 1939 1958 2994
214 877 1457 1943 1962 3008
215 882 1442 1942 1965 3003
216 885 1451 1951 1964 2995
217 880 1456 1952 1955 3005
218 886 1443 1949 1969 3009
219 887 1455 1941 1967 2996
220 875 1452 1946 1966 3006
221 883 1444 1953 1961 3001
222 884 1454 1945 1956 3004
223 889 1445 1944 1963 3007
224 876 1449 1950 1968 3002
225 881 1453 1947 1960 2997
213 888 1450 1948 1957 3000
209 858 1348 1831 2519 2952
207 862 1346 1826 2518 2950
208 863 1347 1830 2514 2951
198 866 1354 1829 2527 2960
199 872 1359 1827 2521 2958
200 870 1351 1835 2515 2959
201 859 1356 1832 2523 2955
202 867 1357 1836 2528 2946
203 865 1349 1828 2529 2954
204 860 1358 1840 2520 2961
205 871 1353 1838 2516 2953
206 869 1361 1833 2526 2947
210 864 1355 1834 2522 2948
211 861 1352 1837 2525 2957
212 868 1360 1839 2517 2956
197 873 1350 1841 2524 2949
212 832 1554 2900 2919 2935
210 830 1558 2898 2914 2934
211 831 1559 2899 2918 2930
198 829 1565 2910 2922 2942
199 826 1566 2904 2924 2936
200 833 1555 2913 2929 2940
201 837 1567 2905 2920 2931
202 840 1563 2908 2915 2943
203 827 1562 2906 2928 2945
204 834 1564 2903 2926 2932
205 839 1556 2909 2923 2941
206 836 1568 2912 2916 2937
207 828 1569 2907 2927 2939
208 835 1557 2901 2921 2944
209 841 1561 2911 2925 2933
197 838 1560 2902 2917 2938
162 2199 2786 2803 2887 3510
161 2198 2790 2802 2886 3506
163 2203 2792 2808 2885 3520
164 2206 2787 2816 2897 3515
165 2194 2801 2813 2894 3517
166 2208 2796 2807 2888 3507
167 2195 2797 2809 2891 3514
168 2201 2788 2814 2890 3519
169 2205 2799 2806 2882 3511
170 2202 2798 2815 2883 3518
171 2207 2793 2812 2893 3508
172 2196 2795 2804 2896 3521
173 2209 2794 2811 2884 3513
174 2197 2791 2817 2889 3512
175 2200 2800 2810 2895 3509
176 2204 2789 2805 2892 3516
166 1922 2485 2824 2856 3768
163 1926 2482 2818 2854 3766
164 1927 2483 2822 2850 3767
165 1928 2484 2823 2855 3762
162 1931 2493 2829 2853 3772
167 1937 2497 2830 2858 3763
168 1935 2488 2833 2851 3775
169 1929 2492 2819 2862 3774
170 1934 2494 2820 2865 3771
171 1923 2490 2832 2859 3769
172 1932 2489 2828 2861 3764
173 1933 2486 2821 2857 3776
174 1936 2491 2825 2860 3765
175 1924 2487 2831 2864 3773
176 1930 2496 2827 2852 3770
161 1925 2495 2826 2863 3777
169 1432 1522 2503 2868 3543
167 1430 1526 2498 2866 3542
168 1431 1527 2502 2867 3538
162 1441 1529 2513 2876 3541
163 1439 1523 2506 2877 3546
164 1438 1533 2504 2870 3539
165 1436 1535 2499 2875 3552
166 1426 1528 2509 2881 3548
170 1437 1524 2510 2874 3550
171 1427 1534 2512 2879 3553
172 1433 1530 2500 2871 3545
173 1435 1525 2511 2869 3547
174 1440 1532 2501 2880 3551
175 1428 1531 2505 2873 3544
176 1434 1537 2508 2878 3540
161 1429 1536 2507 2872 3549
172 1332 1538 2183 2840 3527
170 1330 1542 2178 2838 3526
171 1331 1543 2182 2839 3522
162 1342 1549 2187 2837 3528
163 1335 1551 2179 2844 3534
164 1339 1552 2193 2834 3532
165 1334 1539 2185 2841 3529
166 1344 1544 2190 2845 3523
167 1345 1540 2191 2848 3535
168 1336 1545 2186 2835 3536
169 1341 1547 2180 2846 3530
173 1343 1553 2181 2842 3537
174 1338 1541 2188 2847 3531
175 1340 1550 2184 2849 3524
176 1333 1546 2189 2836 3533
161 1337 1548 2192 2843 3525
176 790 932 945 964 980
173 794 926 942 962 978
174 795 930 943 958 979
175 796 931 944 963 974
162 793 939 957 972 987
163 798 927 955 970 989
164 791 933 954 967 981
165 802 937 948 959 985
166 805 940 950 971 975
167 799 941 952 960 986
168 792 935 951 969 984
169 801 928 946 973 983
170 803 929 949 965 988
171 800 938 953 968 976
172 804 934 956 961 982
161 797 936 947 966 977
281 781 790 797 798 799
282 781 791 794 802 805
283 781 793 795 800 803
284 781 792 796 801 804
284 996 1015 1022 1046 1060
282 994 1013 1028 1038 1059
283 995 1014 1029 1045 1054
282 991 1019 1030 1048 1056
282 998 1018 1024 1042 1067
282 1005 1009 1031 1043 1061
283 992 1006 1032 1050 1064
283 999 1010 1034 1041 1062
283 1000 1011 1025 1047 1065
284 1002 1008 1026 1053 1068
284 1004 1012 1035 1051 1057
284 990 1017 1036 1040 1069
281 993 1021 1023 1052 1063
281 997 1007 1037 1049 1058
281 1001 1016 1033 1044 1055
281 1003 1020 1027 1039 1066
767 785 3826 3850 3865 3882
765 783 3832 3848 3858 3881
766 784 3833 3849 3864 3874
768 785 3835 3847 3859 3889
769 784 3829 3853 3862 3883
770 785 3830 3854 3868 3876
771 782 3837 3844 3870 3886
772 783 3841 3843 3863 3887
773 783 3828 3855 3871 3878
774 782 3836 3852 3873 3877
775 782 3827 3857 3866 3888
776 783 3839 3846 3869 3875
777 784 3831 3842 3872 3884
778 784 3838 3851 3861 3879
779 782 3840 3856 3860 3885
780 785 3834 3845 3867 3880
285 1327 2578 2585 3448 3449
286 1328 2586 2593 3445 3447
287 1326 2579 2592 3451 3457
288 1327 2583 2588 3442 3452
289 1328 2581 2590 3446 3454
290 1329 2582 2591 3443 3456
291 1329 2580 2584 3450 3453
292 1326 2587 2589 3444 3455
294 1329 2034 2041 2970 2971
293 1328 2039 2040 2962 2969
295 1327 2035 2042 2968 2972
296 1326 2037 2046 2974 2976
297 1327 2045 2047 2963 2967
298 1329 2038 2043 2964 2975
299 1328 2036 2048 2966 2977
300 1326 2044 2049 2965 2973
298 1810 1851 2552 3290 3305
295 1817 1842 2549 3288 3303
296 1818 1849 2550 3282 3304
297 1819 1850 2551 3289 3298
294 1825 1845 2547 3293 3309
294 1815 1854 2554 3285 3308
295 1823 1846 2559 3284 3310
296 1814 1844 2556 3297 3313
297 1811 1853 2546 3294 3307
298 1824 1855 2553 3287 3301
299 1821 1843 2560 3286 3306
299 1822 1857 2548 3283 3311
300 1816 1852 2558 3291 3299
300 1813 1847 2555 3292 3312
293 1820 1848 2557 3295 3300
293 1812 1856 2561 3296 3302
289 1522 2282 2522 2571 2984
286 1528 2274 2520 2569 2981
287 1529 2280 2514 2570 2982
288 1530 2281 2521 2562 2983
286 1535 2288 2529 2565 2979
287 1524 2284 2524 2567 2991
288 1531 2275 2519 2577 2988
289 1527 2285 2517 2574 2986
290 1532 2287 2518 2564 2993
290 1534 2277 2523 2572 2978
291 1537 2278 2516 2576 2992
291 1523 2279 2528 2573 2987
292 1526 2283 2527 2563 2989
292 1536 2276 2525 2566 2985
285 1533 2289 2515 2568 2990
285 1525 2286 2526 2575 2980
292 1538 2055 2122 2266 3482
290 1544 2053 2114 2264 3481
291 1545 2054 2121 2265 3474
286 1548 2065 2117 2269 3480
286 1540 2059 2128 2270 3479
287 1552 2063 2127 2263 3476
287 1553 2064 2118 2260 3487
288 1543 2062 2115 2271 3485
288 1541 2052 2123 2273 3488
289 1542 2058 2125 2258 3484
289 1549 2051 2126 2268 3477
290 1539 2060 2120 2267 3483
291 1547 2050 2129 2261 3486
292 1550 2056 2116 2262 3489
285 1546 2057 2119 2272 3475
285 1551 2061 2124 2259 3478
300 1434 2450 3209 3273 3430
299 1433 2457 3202 3272 3429
294 1430 2463 3205 3281 3433
294 1429 2464 3214 3271 3441
295 1436 2456 3204 3276 3439
295 1426 2462 3217 3275 3428
296 1440 2459 3203 3270 3436
296 1427 2460 3206 3277 3431
297 1431 2453 3212 3278 3440
297 1432 2465 3216 3267 3437
298 1437 2455 3215 3268 3432
298 1441 2452 3213 3279 3427
299 1428 2454 3211 3280 3434
300 1439 2461 3208 3266 3438
293 1435 2458 3210 3269 3426
293 1438 2451 3207 3274 3435
771 2098 2250 2331 2423 3403
768 2104 2242 2329 2420 3401
769 2105 2248 2322 2421 3402
770 2106 2249 2330 2422 3394
766 2113 2252 2332 2419 3396
767 2110 2254 2325 2428 3400
772 2101 2256 2334 2433 3399
773 2102 2251 2323 2424 3407
774 2107 2247 2336 2430 3395
775 2112 2246 2324 2432 3405
776 2109 2257 2328 2425 3397
777 2100 2255 2335 2418 3406
778 2103 2243 2333 2429 3409
779 2111 2245 2337 2426 3398
780 2099 2253 2326 2427 3404
765 2108 2244 2327 2431 3408
774 1826 2346 2406 3019 3082
772 1832 2338 2404 3017 3081
773 1833 2345 2405 3018 3074
766 1828 2347 2411 3024 3080
767 1836 2349 2415 3016 3077
768 1830 2350 2413 3013 3087
769 1841 2351 2403 3022 3075
770 1827 2342 2414 3025 3083
771 1837 2340 2408 3021 3079
775 1834 2344 2410 3020 3076
776 1829 2353 2409 3015 3086
777 1831 2339 2417 3023 3088
778 1838 2348 2402 3011 3084
779 1835 2352 2416 3012 3078
780 1840 2341 2412 3014 3085
765 1839 2343 2407 3010 3089
778 1506 1548 2233 3097 3195
775 1512 1538 2230 3095 3193
776 1513 1546 2231 3090 3194
777 1514 1547 2232 3096 3186
766 1511 1552 2239 3093 3200
767 1517 1540 2241 3099 3190
768 1507 1543 2235 3098 3201
769 1521 1541 2237 3094 3198
770 1515 1545 2227 3091 3196
771 1510 1551 2240 3104 3187
772 1516 1542 2238 3102 3189
773 1518 1539 2229 3103 3199
774 1519 1549 2234 3092 3192
779 1509 1544 2236 3105 3191
780 1520 1553 2228 3100 3188
765 1508 1550 2226 3101 3197
780 1436 1522 2311 2617 3385
779 1435 1531 2310 2610 3384
766 1426 1527 2318 2621 3386
767 1434 1532 2309 2619 3381
768 1437 1536 2308 2612 3388
769 1441 1526 2314 2625 3378
770 1428 1533 2317 2614 3391
771 1430 1524 2321 2618 3389
772 1440 1523 2307 2622 3393
773 1438 1530 2319 2615 3380
774 1427 1537 2312 2620 3382
775 1431 1535 2316 2623 3379
776 1429 1529 2306 2624 3390
777 1433 1525 2313 2616 3387
778 1439 1534 2320 2611 3383
765 1432 1528 2315 2613 3392
687 812 1842 2937 3353 3370
685 810 1852 2930 3352 3368
686 811 1853 2936 3346 3369
688 808 1854 2941 3357 3362
689 814 1855 2931 3351 3374
690 820 1843 2934 3359 3377
691 816 1851 2939 3349 3367
692 809 1850 2933 3360 3371
693 821 1847 2942 3347 3373
694 817 1857 2935 3355 3365
695 815 1845 2943 3358 3366
696 819 1849 2944 3350 3363
697 806 1844 2938 3354 3372
698 818 1848 2932 3356 3376
699 807 1856 2945 3348 3375
700 813 1846 2940 3361 3364
671 815 2162 2505 3178 3338
669 813 2168 2498 3177 3336
670 814 2169 2504 3170 3337
672 816 2176 2511 3174 3332
673 806 2164 2509 3185 3344
674 819 2170 2499 3175 3343
675 809 2174 2513 3172 3341
676 811 2167 2510 3180 3333
677 807 2172 2506 3182 3331
678 817 2166 2501 3184 3339
679 820 2165 2512 3179 3335
680 810 2177 2502 3171 3342
681 812 2163 2507 3176 3340
682 818 2171 2508 3173 3334
683 821 2173 2503 3183 3330
684 808 2175 2500 3181 3345
655 818 2269 2594 3001 3162
653 816 2267 2600 2994 3161
654 817 2268 2601 3000 3154
656 811 2273 2607 2995 3159
657 815 2261 2599 3002 3166
658 808 2265 2608 3005 3156
659 810 2262 2597 3007 3168
660 813 2272 2603 2998 3155
661 806 2260 2606 3008 3169
662 821 2266 2598 2996 3165
663 807 2270 2602 2997 3167
664 814 2264 2595 3009 3158
665 819 2263 2605 3004 3157
666 812 2259 2609 2999 3163
667 809 2271 2596 3003 3164
668 820 2258 2604 3006 3160
495 821 1922 1977 2284 2890
493 819 1929 1970 2283 2888
494 820 1930 1976 2274 2889
496 818 1936 1975 2285 2885
497 815 1927 1985 2277 2896
498 807 1923 1979 2282 2892
499 816 1924 1981 2279 2897
500 813 1934 1972 2281 2886
501 812 1931 1974 2275 2891
502 809 1937 1984 2289 2883
503 808 1933 1973 2287 2895
504 810 1928 1980 2280 2882
505 806 1935 1982 2276 2894
506 811 1925 1983 2286 2887
507 814 1932 1978 2278 2884
508 817 1926 1971 2288 2893
432 825 1650 1739 1755 1771
429 822 1657 1730 1753 1769
430 823 1658 1737 1746 1770
431 824 1659 1738 1754 1762
433 823 1653 1745 1750 1776
434 823 1665 1740 1749 1766
435 824 1656 1732 1756 1774
436 824 1662 1731 1758 1768
437 825 1661 1734 1748 1777
438 824 1654 1744 1761 1764
439 825 1651 1736 1759 1775
440 825 1655 1743 1747 1772
441 822 1663 1741 1752 1765
442 822 1664 1735 1757 1763
443 823 1652 1742 1760 1767
444 822 1660 1733 1751 1773
640 1570 1722 2089 2872 3899
637 1577 1714 2087 2869 3897
638 1578 1720 2082 2870 3898
639 1579 1721 2088 2871 3890
641 1573 1718 2091 2879 3901
642 1576 1725 2094 2880 3893
643 1584 1729 2085 2876 3894
644 1580 1715 2097 2868 3902
645 1574 1726 2084 2878 3904
646 1583 1719 2096 2875 3892
647 1571 1727 2095 2881 3896
648 1575 1716 2092 2874 3905
649 1581 1723 2083 2867 3900
650 1582 1717 2093 2877 3895
651 1585 1728 2090 2866 3891
652 1572 1724 2086 2873 3903
623 2002 2202 2587 3062 3901
621 2009 2200 2578 3060 3900
622 2010 2201 2586 3061 3890
624 2016 2194 2590 3058 3897
625 2012 2207 2580 3064 3894
626 2008 2204 2591 3071 3891
627 2017 2198 2579 3070 3904
628 2014 2195 2592 3067 3895
629 2005 2203 2582 3063 3899
630 2015 2206 2583 3068 3892
631 2003 2209 2588 3073 3896
632 2007 2196 2585 3066 3902
633 2011 2197 2584 3072 3905
634 2004 2205 2593 3059 3903
635 2013 2199 2589 3065 3893
636 2006 2208 2581 3069 3898
608 1906 1962 2025 3308 3904
605 1912 1954 2022 3306 3902
606 1913 1960 2023 3298 3903
607 1914 1961 2024 3307 3890
609 1911 1969 2033 3312 3891
610 1907 1966 2020 3310 3898
611 1921 1964 2027 3300 3896
612 1918 1967 2019 3301 3901
613 1910 1957 2029 3303 3897
614 1909 1959 2030 3311 3900
615 1915 1963 2018 3305 3893
616 1919 1956 2031 3309 3895
617 1917 1965 2028 3302 3892
618 1916 1958 2032 3299 3899
619 1920 1955 2021 3313 3905
620 1908 1968 2026 3304 3894
414 1466 1858 2986 3321 3905
413 1465 1865 2985 3320 3890
415 1472 1867 2993 3317 3896
416 1460 1872 2980 3329 3904
417 1469 1860 2982 3319 3897
418 1464 1870 2988 3325 3893
419 1458 1869 2984 3323 3894
420 1470 1864 2989 3314 3903
421 1467 1871 2979 3316 3899
