0 1 2 3 4
98 960 966 1053 1350
99 967 968 1054 1347
101 970 972 1058 1353
102 965 971 1052 1348
103 974 976 1056 1352
104 962 964 1051 1355
105 973 975 1057 1354
106 963 977 1050 1349
113 735 1037 1174 1335
110 739 1033 1171 1333
111 740 1032 1172 1334
112 741 1036 1173 1329
114 752 1038 1183 1337
115 736 1049 1169 1331
116 749 1043 1182 1340
117 748 1042 1179 1345
118 744 1046 1184 1341
119 747 1044 1176 1343
120 737 1041 1167 1332
121 745 1045 1181 1344
122 738 1034 1170 1346
123 750 1035 1168 1330
124 746 1039 1178 1338
125 751 1040 1177 1336
126 742 1047 1180 1342
127 743 1048 1175 1339
104 544 839 1021 1156
101 543 838 1018 1153
102 547 835 1019 1154
103 548 834 1020 1155
99 560 837 1017 1152
99 556 844 1029 1161
100 552 847 1026 1166
100 554 840 1030 1164
101 551 836 1016 1151
102 558 850 1027 1158
103 553 841 1025 1165
104 555 849 1022 1160
105 549 843 1024 1163
105 545 842 1015 1149
106 557 846 1023 1159
106 559 848 1031 1157
98 546 851 1014 1150
98 550 845 1028 1162
136 508 619 763 951
131 507 615 759 948
132 513 609 760 949
133 514 616 753 950
134 515 617 761 943
135 516 618 762 942
129 520 614 758 945
129 522 623 764 957
130 511 610 755 956
130 521 621 765 952
131 519 624 768 955
132 524 611 754 946
133 517 626 767 954
134 512 612 757 959
135 518 625 769 953
136 509 622 756 947
128 510 613 770 944
128 523 620 766 958
117 526 723 859 930
114 525 721 856 928
115 529 717 857 929
116 530 722 858 924
111 537 731 867 937
112 541 726 864 941
113 539 729 869 935
118 538 718 852 926
119 535 728 865 934
120 533 730 861 931
121 540 727 862 933
122 531 733 860 940
123 532 732 868 932
124 536 725 863 938
125 534 724 866 939
126 542 719 853 925
127 527 720 855 936
110 528 734 854 927
139 498 713 1292 1293
137 501 711 1285 1290
138 502 712 1284 1291
140 499 708 1288 1298
141 503 716 1295 1299
142 504 709 1287 1289
143 506 714 1294 1300
144 505 715 1296 1297
145 500 710 1286 1301
121 480 596 822 1273
118 484 592 820 1270
119 485 591 821 1271
120 486 595 816 1272
111 482 594 833 1269
112 491 598 823 1279
113 497 599 825 1274
114 483 608 818 1267
115 487 601 827 1280
116 489 597 826 1283
117 490 604 824 1275
122 488 602 832 1278
123 496 603 831 1281
124 492 593 817 1268
125 481 600 819 1266
126 493 605 830 1277
127 495 606 829 1282
110 494 607 828 1276
141 450 585 1136 1137
140 452 584 1131 1135
138 451 582 1134 1146
139 455 588 1140 1147
142 454 587 1144 1145
143 456 590 1138 1148
144 458 583 1132 1133
145 453 589 1142 1143
137 457 586 1139 1141
127 470 691 915 1005
122 465 690 912 1002
123 466 696 907 1003
124 467 697 906 1004
125 468 698 913 997
126 469 699 914 996
111 475 706 918 1012
112 464 702 909 999
113 461 694 923 1000
114 471 707 919 1011
115 472 701 922 1008
116 462 705 908 1001
117 460 692 910 1007
118 474 703 916 1010
119 459 695 911 1013
120 476 700 921 1009
121 463 693 920 998
110 473 704 917 1006
108 479 1321 1323 1328
109 477 1325 1326 1327
107 478 1320 1322 1324
109 447 1114 1121 1122
108 446 1113 1119 1120
108 445 1115 1116 1125
109 449 1126 1127 1129
107 448 1123 1124 1130
107 444 1117 1118 1128
106 381 576 673 677
105 380 575 672 676
99 383 578 678 684
100 378 573 675 689
101 386 577 679 683
102 385 580 682 686
103 379 574 674 685
104 384 581 687 688
98 382 579 680 681
145 387 1082 1102 1254
142 391 1078 1099 1252
143 392 1077 1100 1253
144 393 1081 1101 1248
138 394 1084 1111 1263
138 399 1085 1104 1264
139 396 1087 1109 1255
139 388 1094 1098 1250
140 401 1093 1112 1259
140 400 1092 1108 1257
141 397 1089 1110 1261
141 389 1079 1095 1265
142 403 1086 1107 1260
143 390 1090 1096 1251
144 395 1083 1103 1262
145 402 1091 1106 1258
137 398 1088 1105 1256
137 404 1080 1097 1249
129 369 900 1309 1312
130 371 905 1305 1308
131 377 897 1311 1315
132 372 901 1306 1319
133 375 898 1314 1316
134 373 899 1304 1310
135 376 904 1313 1317
136 370 903 1302 1318
128 374 902 1303 1307
92 661 799 984 1065
89 658 798 982 1063
90 659 802 978 1064
91 660 803 983 1059
90 666 809 986 1071
91 664 811 990 1073
92 663 814 987 1070
93 656 801 988 1062
93 667 805 992 1076
94 665 813 994 1067
94 670 812 989 1066
95 657 810 981 1061
95 669 815 991 1075
96 671 807 985 1069
96 662 808 995 1072
97 668 804 993 1074
97 654 800 980 1068
89 655 806 979 1060
95 564 887 888 1244
93 567 880 885 1242
94 568 879 886 1243
90 566 881 896 1240
91 571 891 892 1246
92 570 882 883 1239
96 565 884 893 1241
97 569 889 895 1247
89 572 890 894 1245
97 348 422 423 438
96 350 417 421 437
90 352 426 433 439
91 356 418 420 435
92 351 427 428 443
93 354 432 434 441
94 349 419 429 436
95 355 425 430 442
89 353 424 431 440
150 341 348 351 352
151 341 354 355 356
149 341 349 350 353
150 445 459 463 473
150 447 469 470 476
151 446 467 468 472
151 444 460 462 475
149 448 461 465 474
149 449 464 466 471
151 450 453 454 477
150 455 457 458 478
149 451 452 456 479
332 344 1339 1340 1353
335 342 1329 1336 1352
336 343 1337 1338 1347
337 344 1330 1331 1348
338 344 1333 1335 1350
339 342 1341 1344 1355
340 343 1343 1346 1354
333 343 1332 1345 1351
334 342 1334 1342 1349
158 907 1160 1295 1305
155 906 1157 1294 1302
156 916 1158 1285 1303
157 917 1159 1284 1304
155 919 1162 1301 1316
156 920 1164 1300 1306
157 923 1161 1296 1313
158 922 1166 1298 1310
159 909 1149 1289 1311
159 913 1153 1291 1319
160 911 1151 1288 1318
160 912 1155 1293 1312
152 910 1154 1297 1309
153 914 1150 1299 1315
154 915 1163 1286 1308
153 918 1152 1292 1307
152 921 1156 1287 1314
154 908 1165 1290 1317
159 771 1056 1274 1275
155 774 1054 1270 1283
156 773 1051 1267 1282
157 775 1053 1272 1279
158 772 1052 1269 1278
160 779 1057 1277 1281
154 776 1058 1268 1273
152 777 1055 1266 1276
153 778 1050 1271 1280
160 563 636 662 663
155 561 637 655 667
156 562 640 658 666
157 561 638 654 670
158 562 639 660 671
159 563 644 665 669
152 562 641 657 668
154 563 642 656 659
153 561 643 661 664
332 667 862 953 1024
332 666 863 952 1025
337 664 860 943 1022
338 665 861 942 1023
335 657 869 946 1015
335 670 859 948 1018
336 656 852 947 1028
336 658 858 950 1031
337 662 867 956 1026
338 668 864 959 1029
339 655 855 944 1030
339 659 856 949 1027
340 661 868 951 1020
340 671 853 945 1016
334 660 865 958 1014
333 669 854 957 1021
333 654 866 954 1019
334 663 857 955 1017
332 651 899 1141 1142
339 645 897 1138 1139
340 650 898 1131 1140
335 652 902 1145 1146
336 653 900 1143 1148
337 648 904 1135 1137
338 647 905 1133 1134
334 646 901 1136 1147
333 649 903 1132 1144
287 357 834 906 978
288 364 842 920 988
293 357 840 918 985
294 362 835 919 986
295 363 841 907 987
296 360 847 915 982
297 361 838 914 995
298 365 837 909 980
299 363 851 916 992
300 362 843 923 991
301 364 848 921 989
302 365 839 912 983
303 358 846 908 979
304 359 836 910 994
289 360 845 911 990
290 361 849 917 981
291 359 844 922 984
292 358 850 913 993
242 365 875 1105 1106
245 357 874 1103 1104
246 358 871 1098 1112
247 360 873 1099 1111
248 359 877 1096 1097
249 361 878 1100 1102
250 364 876 1108 1110
243 362 872 1095 1109
244 363 870 1101 1107
217 368 717 724 725
218 366 719 720 730
219 368 727 728 734
220 367 722 723 731
215 367 718 729 733
216 366 721 726 732
222 366 709 710 716
223 367 711 713 715
221 368 708 712 714
225 682 828 1086 1361
224 681 827 1087 1362
230 673 823 1083 1356
231 672 824 1084 1357
232 678 816 1085 1358
233 679 825 1078 1359
234 680 826 1077 1360
235 689 832 1089 1363
236 685 830 1093 1360
237 686 829 1090 1357
238 683 831 1094 1364
239 688 833 1092 1358
240 675 818 1080 1362
241 677 820 1082 1361
226 676 817 1088 1356
227 684 821 1079 1359
228 687 819 1081 1364
229 674 822 1091 1363
210 794 880 890 1364
209 793 879 889 1363
211 792 886 887 1362
212 789 882 884 1361
213 795 891 893 1356
214 797 894 896 1359
206 790 888 895 1360
207 791 883 892 1357
208 796 881 885 1358
196 753 932 1163 1342
194 764 924 1161 1341
195 765 931 1162 1329
197 762 940 1154 1334
198 767 925 1149 1330
199 759 928 1156 1339
200 768 936 1160 1337
201 770 935 1165 1345
202 769 937 1158 1346
203 766 930 1155 1335
204 755 941 1150 1332
205 758 926 1152 1340
188 760 934 1157 1331
189 761 938 1151 1344
190 763 927 1166 1336
191 754 929 1159 1343
192 757 933 1153 1338
193 756 939 1164 1333
269 609 996 1059 1347
270 622 1007 1068 1355
275 620 997 1066 1354
276 621 1006 1067 1347
277 623 1004 1063 1350
278 614 1011 1062 1349
279 610 1000 1074 1349
280 613 999 1061 1353
281 626 1013 1069 1352
282 625 1008 1072 1355
283 618 1003 1073 1351
284 616 1002 1065 1353
285 624 998 1060 1348
286 615 1010 1064 1351
271 617 1001 1071 1354
272 619 1009 1075 1348
273 611 1012 1070 1350
274 612 1005 1076 1352
251 690 798 1113 1329
252 702 806 1125 1346
257 691 804 1123 1343
258 700 799 1124 1344
259 701 805 1114 1345
260 697 815 1121 1334
261 692 801 1129 1331
262 698 803 1122 1340
263 693 814 1118 1332
264 699 802 1130 1333
265 695 800 1117 1339
266 704 809 1128 1342
267 705 811 1126 1336
268 706 810 1127 1338
253 696 813 1115 1341
254 703 812 1120 1330
255 707 807 1116 1335
256 694 808 1119 1337
315 535 731 1231 1311
314 534 730 1230 1312
320 526 726 1227 1306
321 525 727 1228 1307
322 531 717 1229 1308
323 532 728 1222 1309
324 533 729 1221 1310
325 527 718 1224 1319
326 530 721 1225 1318
327 542 733 1237 1302
328 538 725 1234 1314
329 537 732 1235 1304
330 539 724 1238 1315
331 541 734 1233 1317
316 528 723 1236 1316
317 529 719 1232 1303
318 536 720 1226 1313
319 540 722 1223 1305
287 543 691 780 924
288 551 705 787 936
296 544 703 785 933
297 549 690 786 934
298 550 704 780 935
293 547 696 788 929
294 555 693 781 926
295 545 695 782 940
299 556 697 784 928
300 548 698 783 941
301 546 694 788 927
302 558 701 787 932
303 560 707 786 938
304 553 702 785 939
292 552 700 782 930
290 554 692 784 931
289 557 706 783 925
291 559 699 781 937
269 507 591 1032 1221
270 520 600 1041 1235
277 508 597 1038 1232
278 517 592 1039 1233
279 518 598 1033 1234
280 519 599 1040 1222
275 513 604 1036 1226
276 515 595 1037 1231
281 509 605 1034 1223
282 512 594 1035 1230
283 521 602 1049 1228
284 522 603 1044 1238
285 524 606 1046 1236
286 523 608 1045 1229
273 510 601 1047 1225
274 511 596 1043 1237
272 514 607 1042 1224
271 516 593 1048 1227
251 525 627 879 1131
252 538 634 893 1146
260 526 632 891 1143
261 536 627 892 1144
262 537 633 880 1145
257 528 629 883 1141
258 535 628 881 1132
259 530 635 887 1137
263 542 633 889 1139
264 540 634 895 1147
265 533 632 896 1140
266 527 635 882 1133
267 529 631 888 1142
268 534 630 885 1136
255 531 628 886 1148
256 532 631 894 1134
253 539 629 890 1135
254 541 630 884 1138
224 556 605 1073 1319
225 555 604 1074 1318
235 544 601 1069 1313
236 543 602 1070 1314
237 552 592 1071 1315
238 553 591 1072 1316
239 554 603 1059 1317
230 560 607 1066 1305
231 551 598 1075 1307
232 559 599 1068 1308
233 549 600 1067 1303
234 557 608 1076 1309
240 547 596 1063 1311
241 546 593 1060 1312
226 548 606 1062 1310
227 550 594 1065 1306
228 558 595 1061 1302
229 545 597 1064 1304
212 508 865 1058 1108
211 507 864 1057 1107
209 512 854 1050 1111
209 516 869 1054 1101
210 514 856 1053 1106
210 509 863 1050 1096
211 524 866 1058 1104
212 520 860 1056 1109
213 511 868 1051 1095
213 515 857 1055 1112
214 510 852 1052 1105
214 513 862 1055 1100
206 517 861 1051 1099
208 518 858 1056 1097
207 519 853 1053 1110
208 521 855 1057 1102
206 522 859 1052 1103
207 523 867 1054 1098
199 480 1148 1166 1197
197 487 1131 1164 1196
198 488 1147 1165 1185
194 483 1142 1150 1188
195 497 1132 1152 1186
196 485 1135 1153 1198
200 484 1141 1154 1192
201 481 1134 1151 1199
202 496 1136 1156 1194
203 491 1144 1163 1202
204 494 1146 1157 1200
205 492 1138 1159 1201
188 482 1140 1161 1191
193 486 1145 1160 1189
192 489 1139 1155 1187
190 490 1133 1158 1193
191 493 1137 1162 1190
189 495 1143 1149 1195
287 480 672 880 942
288 492 685 896 956
299 489 673 894 954
300 490 683 879 955
301 491 684 895 943
293 488 687 892 959
294 495 689 890 958
295 493 679 893 957
296 483 682 881 946
297 496 674 883 947
298 486 677 886 953
302 482 675 884 952
303 484 681 885 951
304 497 676 888 949
291 485 680 891 944
289 487 678 882 948
290 481 686 889 950
292 494 688 887 945
269 498 717 960 1203
270 504 734 971 1216
281 498 732 970 1214
282 503 733 961 1215
275 504 729 972 1219
276 505 726 977 1220
277 500 718 963 1217
278 506 722 966 1212
279 502 730 968 1210
280 502 723 975 1211
283 499 731 964 1206
284 499 719 974 1204
285 501 721 969 1218
286 506 720 965 1207
271 500 727 976 1209
274 501 725 973 1208
273 503 728 967 1205
272 505 724 962 1213
314 473 587 1027 1217
315 472 588 1028 1218
325 471 586 1026 1203
320 461 587 1016 1205
321 470 590 1019 1211
322 475 584 1021 1210
323 469 584 1025 1212
324 464 583 1031 1208
326 474 589 1023 1216
327 466 588 1018 1213
328 462 590 1014 1204
329 465 585 1030 1209
330 460 582 1024 1207
331 476 582 1017 1206
318 463 589 1020 1215
319 467 586 1015 1220
316 468 583 1022 1214
317 459 585 1029 1219
269 450 673 771 799
270 458 689 779 810
283 450 686 776 807
284 455 672 777 808
285 456 687 771 809
286 457 688 778 798
275 451 674 773 815
276 451 681 772 800
277 456 684 779 805
278 453 678 777 806
279 458 680 776 812
280 454 685 778 813
281 452 676 774 814
282 452 682 775 803
273 455 677 773 811
271 457 679 775 801
272 454 675 774 804
274 453 683 772 802
225 476 623 877 1177
224 475 624 878 1176
240 474 609 876 1175
230 461 612 878 1167
231 468 615 875 1174
232 473 618 872 1173
233 464 611 871 1179
234 467 616 872 1184
235 466 617 877 1172
236 459 614 875 1168
237 463 613 870 1183
238 465 619 873 1180
239 472 610 870 1170
241 471 622 874 1182
228 460 626 876 1171
226 462 621 873 1181
227 469 620 874 1169
229 470 625 871 1178
218 448 1248 1255 1256
217 447 1252 1254 1261
219 444 1249 1250 1262
220 449 1258 1260 1265
216 445 1253 1257 1263
215 446 1251 1259 1264
223 479 1033 1044 1045
222 478 1032 1042 1043
222 479 1039 1040 1049
223 477 1041 1047 1048
221 478 1034 1037 1046
221 477 1035 1036 1038
219 449 816 829 830
217 448 824 826 833
218 446 821 822 828
220 445 817 819 827
215 447 818 823 831
216 444 820 825 832
202 417 797 990 1220
200 424 795 978 1219
201 425 796 989 1203
194 431 793 988 1214
195 429 794 993 1215
196 427 796 985 1216
197 420 790 995 1208
198 421 792 984 1217
199 433 790 979 1205
203 419 789 981 1218
204 423 791 994 1209
205 434 791 982 1213
189 426 789 992 1210
191 428 793 983 1207
190 430 795 980 1212
192 432 792 986 1206
188 418 794 987 1211
193 422 797 991 1204
305 440 635 1278 1279
308 439 627 1276 1277
309 441 634 1275 1280
310 435 628 1266 1283
311 438 630 1271 1282
312 442 629 1268 1269
313 443 631 1272 1273
306 436 632 1270 1281
307 437 633 1267 1274
251 417 592 1114 1284
252 429 608 1128 1298
263 426 591 1126 1296
264 427 606 1113 1297
265 428 607 1127 1285
257 433 595 1120 1292
258 423 605 1119 1290
259 418 593 1130 1289
260 432 600 1123 1295
261 425 597 1125 1299
262 430 601 1124 1301
266 422 596 1129 1293
267 434 594 1116 1287
268 420 604 1115 1286
256 419 602 1122 1300
253 421 598 1117 1294
255 424 603 1118 1291
254 431 599 1121 1288
242 434 745 904 975
242 433 746 905 974
246 417 742 900 972
247 430 735 901 973
248 431 743 902 961
249 432 744 903 960
245 419 737 904 963
245 422 741 899 967
246 428 750 903 976
247 429 748 897 970
248 426 752 901 971
249 424 749 898 977
250 421 740 905 969
250 418 738 899 962
243 420 747 902 966
244 425 739 900 964
243 427 736 897 968
244 423 751 898 965
224 443 716 766 1031
225 442 715 767 1030
241 441 714 753 1029
230 438 712 762 1028
231 436 709 754 1025
232 436 715 757 1014
233 442 712 759 1020
234 440 710 756 1017
235 435 708 755 1027
236 437 713 763 1024
237 440 711 760 1021
238 443 708 758 1015
239 437 716 761 1019
240 439 714 770 1022
228 438 709 764 1026
226 439 710 769 1018
229 441 711 765 1016
227 435 713 768 1023
305 413 590 868 869
309 408 589 866 867
308 416 586 861 865
310 411 585 859 863
311 410 583 853 862
312 412 587 857 858
313 409 588 854 855
307 414 584 852 864
306 415 582 856 860
251 408 735 907 1077
252 416 750 923 1090
266 408 747 921 1088
267 414 748 906 1089
268 415 749 922 1078
257 415 742 920 1083
258 414 743 917 1094
259 416 751 918 1091
260 410 736 908 1086
261 413 740 913 1082
262 409 746 910 1079
263 411 739 915 1087
264 413 737 911 1080
265 412 745 914 1081
253 410 752 912 1085
255 409 741 916 1093
254 412 738 919 1084
256 411 744 909 1092
222 406 1242 1244 1246
223 405 1239 1240 1247
221 407 1241 1243 1245
220 407 1059 1075 1076
217 405 1061 1062 1073
218 407 1068 1070 1071
219 406 1064 1065 1074
215 406 1060 1067 1069
216 405 1063 1066 1072
205 387 579 626 752
203 394 577 609 751
204 395 578 625 735
194 392 576 619 746
195 399 576 617 739
196 388 574 623 738
197 397 581 621 750
198 401 577 622 747
199 404 580 620 744
200 390 573 611 745
201 391 575 624 741
202 400 573 612 736
193 393 580 614 748
191 396 578 613 740
189 398 574 618 749
192 402 575 610 743
190 403 581 616 737
188 389 579 615 742
314 384 1179 1198 1247
315 383 1180 1199 1246
326 382 1178 1185 1245
320 380 1177 1192 1243
321 378 1184 1190 1240
322 378 1168 1187 1246
323 386 1170 1189 1239
324 383 1171 1194 1243
325 385 1181 1202 1245
327 379 1176 1188 1241
328 381 1183 1193 1242
329 384 1169 1186 1241
330 386 1173 1191 1244
331 381 1174 1195 1247
319 379 1175 1196 1242
318 380 1182 1200 1240
317 382 1172 1197 1239
316 385 1167 1201 1244
305 400 994 1011 1324
305 399 995 1010 1325
310 387 991 1008 1320
311 396 978 1009 1321
312 397 992 997 1322
313 398 993 996 1323
308 393 984 1005 1328
308 388 980 998 1325
309 391 983 1004 1324
309 389 981 1001 1328
310 403 988 1012 1323
311 404 987 1006 1326
312 402 990 1007 1321
313 395 986 1013 1327
306 392 985 999 1322
307 394 979 1003 1320
306 401 982 1000 1326
307 390 989 1002 1327
287 387 943 1222 1285
288 404 959 1238 1301
302 401 942 1236 1299
303 402 957 1221 1300
304 403 958 1237 1284
293 389 953 1224 1288
294 392 948 1230 1290
295 400 950 1226 1292
296 398 955 1235 1294
297 396 954 1227 1298
298 394 956 1232 1297
299 390 945 1231 1286
300 399 944 1223 1287
301 393 952 1225 1291
292 391 947 1228 1296
290 395 951 1229 1289
291 397 946 1233 1293
289 388 949 1234 1295
242 386 788 1282 1283
250 385 780 1280 1281
245 382 787 1274 1276
246 380 784 1271 1278
247 379 781 1266 1279
248 384 783 1270 1273
249 383 782 1267 1268
243 381 785 1269 1277
244 378 786 1272 1275
314 375 815 847 1262
315 374 814 846 1261
