0 1 2 3 4
216 401 1141 1181 1216
216 403 1144 1177 1212
217 396 1135 1169 1206
251 369 654 951 1078
252 374 669 964 1092
268 369 671 968 1094
267 369 670 967 1093
265 372 667 952 1091
266 373 668 963 1077
257 370 666 957 1086
258 372 660 961 1079
259 370 659 965 1090
260 371 656 962 1085
261 374 661 955 1081
262 374 664 953 1083
263 371 662 966 1082
264 373 655 958 1089
253 371 658 956 1084
254 372 665 959 1087
255 373 663 960 1088
256 370 657 954 1080
223 377 823 824 861
218 375 816 817 864
219 377 809 811 869
220 376 820 821 863
221 375 813 822 866
222 376 810 818 867
215 376 812 814 865
216 377 815 819 868
217 375 807 808 862
170 1024 1060 1185 1221
171 1038 1076 1202 1233
176 1023 1075 1200 1231
177 1037 1059 1201 1232
178 1039 1066 1188 1230
179 1027 1070 1196 1227
180 1025 1074 1190 1229
181 1034 1067 1198 1223
182 1035 1072 1187 1225
183 1030 1063 1199 1228
184 1026 1065 1194 1238
185 1032 1069 1193 1224
172 1029 1068 1191 1226
173 1031 1071 1195 1236
174 1040 1073 1197 1235
175 1028 1064 1186 1222
186 1033 1062 1189 1237
187 1036 1061 1192 1234
170 826 1041 1096 1311
171 840 1056 1110 1316
178 825 1054 1109 1314
179 839 1055 1095 1315
187 841 1057 1112 1311
186 842 1058 1111 1311
176 838 1046 1100 1314
177 829 1050 1108 1312
180 834 1052 1097 1313
181 832 1044 1106 1315
182 828 1053 1102 1316
183 833 1047 1105 1312
184 830 1048 1099 1316
185 837 1042 1107 1313
172 831 1045 1101 1313
174 835 1049 1103 1314
173 836 1051 1104 1315
175 827 1043 1098 1312
170 592 690 762 952
171 608 707 779 966
180 591 705 777 965
181 607 706 778 951
176 595 695 775 960
177 606 704 764 955
178 602 693 773 958
179 594 703 770 968
182 605 692 769 962
183 601 696 766 964
184 593 701 771 956
185 598 702 776 954
172 600 694 768 957
173 603 698 774 967
174 604 699 772 963
175 596 691 765 953
187 597 697 767 961
186 599 700 763 959
161 858 1130 1165 1237
161 857 1129 1166 1238
164 844 1125 1162 1234
165 843 1126 1163 1235
166 855 1127 1149 1236
167 856 1128 1164 1221
164 845 1119 1157 1233
165 847 1124 1156 1232
166 850 1117 1154 1229
167 854 1113 1158 1225
168 851 1123 1151 1227
168 852 1120 1153 1226
169 849 1122 1160 1222
169 859 1115 1155 1230
162 848 1114 1152 1224
163 853 1121 1161 1228
163 860 1118 1159 1231
162 846 1116 1150 1223
161 590 752 913 914
168 589 744 911 912
164 582 749 901 909
165 584 751 904 907
166 587 746 902 905
167 586 747 900 910
169 588 748 899 903
162 583 745 897 898
163 585 750 906 908
170 348 508 526 544
171 356 524 542 560
182 348 521 539 557
183 353 507 540 558
184 354 522 525 559
185 355 523 541 543
176 353 513 530 556
177 351 511 532 551
178 349 519 533 555
179 350 517 529 552
180 352 520 527 550
181 355 518 534 546
172 350 514 531 547
175 349 509 528 545
174 351 515 536 554
173 352 516 535 553
186 354 510 538 548
187 356 512 537 549
161 347 496 497 506
169 346 480 495 505
164 347 484 487 500
165 346 485 490 498
166 345 486 494 503
167 347 481 493 501
168 345 489 491 502
163 346 488 492 504
162 345 482 483 499
