0 1 2 3 4
0 5 6 7 8
0 9 10 11 12
1 13 14 15 16
1 23 24 25 26
2 20 36 39 40
3 21 37 41 43
4 22 38 42 44
2 17 27 28 33
4 19 30 32 35
3 18 29 31 34
5 13 17 18 19
5 23 36 37 38
8 16 34 40 44
7 15 35 39 43
6 14 33 41 42
6 20 24 29 30
7 22 26 28 31
8 21 25 27 32
9 13 20 21 22
9 23 33 34 35
10 14 31 32 36
12 15 27 29 38
11 16 28 30 37
11 18 25 39 42
12 19 26 40 41
10 17 24 43 44
